roi,epoch,training_run,rho,p_value
FFC,57,6,0.14960878103870773,0.0
FFC,58,6,0.15172687534866697,0.0
FFC,59,6,0.15167589479133275,0.0
FFC,60,6,0.15138772594991726,0.0
FFC,61,6,0.14897385502377478,0.0
FFC,62,6,0.1511823992124065,0.0
FFC,63,6,0.15029510243286123,0.0
FFC,64,6,0.14926306156232524,0.0
FFC,65,6,0.14817191922579862,0.0
FFC,66,6,0.15155054326480746,0.0
FFC,67,6,0.1529828994829219,0.0
FFC,68,6,0.1517203043354242,0.0
FFC,69,6,0.14960718782782367,0.0
FFC,70,6,0.14831574185843152,0.0
FFC,71,6,0.15127561987574265,0.0
FFC,72,6,0.14994903073005256,0.0
FFC,73,6,0.14832394556590023,0.0
FFC,74,6,0.14782023451678827,0.0
FFC,75,6,0.15125979085839225,0.0
FFC,76,6,0.1519381891435339,0.0
FFC,77,6,0.15149241248093895,0.0
FFC,78,6,0.1517932523170944,0.0
FFC,79,6,0.15240590268722823,0.0
FFC,80,6,0.15090462523030154,0.0
FFC,81,6,0.14803387371303867,0.0
FFC,82,6,0.15033968249495097,0.0
FFC,83,6,0.15267304024441586,0.0
FFC,84,6,0.15020903028152213,0.0
FFC,85,6,0.15314406747169468,0.0
FFC,86,6,0.15135705344494407,0.0
FFC,7,7,0.1387154778845286,0.0
FFC,8,7,0.07466797777214712,0.0
FFC,9,7,0.08429259119482058,0.0
FFC,10,7,0.09410166421835753,0.0
FFC,11,7,0.10524479627238068,0.0
FFC,12,7,0.113887781224894,0.0
FFC,13,7,0.12651891336505358,0.0
FFC,14,7,0.1317368086730304,0.0
FFC,15,7,0.13682848360224129,0.0
FFC,16,7,0.1379404879631578,0.0
FFC,17,7,0.14133425288364956,0.0
FFC,18,7,0.1378713314996286,0.0
FFC,19,7,0.14138382211715547,0.0
FFC,20,7,0.14214948221727935,0.0
FFC,21,7,0.14332562050419542,0.0
FFC,22,7,0.1441758265879667,0.0
FFC,23,7,0.1447824973720117,0.0
FFC,24,7,0.14216967476112463,0.0
FFC,25,7,0.14538215305178603,0.0
FFC,26,7,0.14877533870046708,0.0
FFC,27,7,0.14754621478884597,0.0
