roi,epoch,experiment,rho,p_value
V1,53,random_target_e8_l30,0.009702968993136668,6.9954491601875225e-12
PIT,53,random_target_e8_l30,0.08767345920362685,0.0
V2,53,random_target_e8_l30,0.00674406983211598,1.8751437573482395e-06
LO2,53,random_target_e8_l30,0.13655967506059974,0.0
LO1,53,random_target_e8_l30,0.06881266464384862,0.0
V3,53,random_target_e8_l30,0.0038437183983198973,0.0065963583837327245
FFC,53,random_target_e8_l30,0.12759037341925952,0.0
LO3,53,random_target_e8_l30,0.09963735316819919,0.0
V1,54,random_target_e8_l30,0.007905553516599832,2.3056329524857e-08
PIT,54,random_target_e8_l30,0.09011396156362159,0.0
V2,54,random_target_e8_l30,0.005311606915234781,0.00017402656393178628
LO2,54,random_target_e8_l30,0.13995432913339767,0.0
LO1,54,random_target_e8_l30,0.07060981250558915,0.0
V3,54,random_target_e8_l30,0.003194555264028333,0.023960497024477563
FFC,54,random_target_e8_l30,0.13003724260832772,0.0
LO3,54,random_target_e8_l30,0.10205005289378571,0.0
V1,55,random_target_e8_l30,0.0066623212143976755,2.4935438513154858e-06
PIT,55,random_target_e8_l30,0.08879464077083718,0.0
V2,55,random_target_e8_l30,0.0036606029624682433,0.009677490670221306
LO2,55,random_target_e8_l30,0.1391718813093506,0.0
LO1,55,random_target_e8_l30,0.06941884305047051,0.0
V3,55,random_target_e8_l30,0.0018287947371482313,0.1961825688701402
FFC,55,random_target_e8_l30,0.12804900545914388,0.0
LO3,55,random_target_e8_l30,0.10163509077757696,0.0
V1,56,random_target_e8_l30,0.006186244995535287,1.230126251064973e-05
PIT,56,random_target_e8_l30,0.08774921437045596,0.0
V2,56,random_target_e8_l30,0.0037996989046620733,0.007243175572347
LO2,56,random_target_e8_l30,0.1366364508125052,0.0
LO1,56,random_target_e8_l30,0.06943785200632903,0.0
V3,56,random_target_e8_l30,0.0022509950956274083,0.11163300890835298
FFC,56,random_target_e8_l30,0.1266829478528236,0.0
LO3,56,random_target_e8_l30,0.10060827511826215,0.0
V1,57,random_target_e8_l30,0.007342115806462268,2.112898188282506e-07
PIT,57,random_target_e8_l30,0.08939421039485722,0.0
V2,57,random_target_e8_l30,0.005136055042750196,0.0002834894365018596
LO2,57,random_target_e8_l30,0.1388076978880525,0.0
LO1,57,random_target_e8_l30,0.07037817869624416,0.0
V3,57,random_target_e8_l30,0.0029144890739281216,0.03941541502376043
FFC,57,random_target_e8_l30,0.12889463101449194,0.0
LO3,57,random_target_e8_l30,0.10149658432282105,0.0
V1,58,random_target_e8_l30,0.00978237276289175,4.716048323071252e-12
PIT,58,random_target_e8_l30,0.09079449753663157,0.0
V2,58,random_target_e8_l30,0.007050215030651168,6.266713619538414e-07
LO2,58,random_target_e8_l30,0.14047749906847173,0.0
LO1,58,random_target_e8_l30,0.07008652768767838,0.0
V3,58,random_target_e8_l30,0.0038573816544109686,0.006406429885761991
FFC,58,random_target_e8_l30,0.13010510376189297,0.0
LO3,58,random_target_e8_l30,0.10098412545712337,0.0
V1,59,random_target_e8_l30,0.008546098254046569,1.5404075429428e-09
PIT,59,random_target_e8_l30,0.09272314990253291,0.0
V2,59,random_target_e8_l30,0.006365240610489527,6.8374085918982135e-06
LO2,59,random_target_e8_l30,0.14272489385723797,0.0
LO1,59,random_target_e8_l30,0.07147803884082748,0.0
V3,59,random_target_e8_l30,0.003187121533436237,0.024290173063512745
FFC,59,random_target_e8_l30,0.13303503342710007,0.0
LO3,59,random_target_e8_l30,0.10322026134182856,0.0
V1,60,random_target_e8_l30,0.010145016422988932,7.48944298549976e-13
PIT,60,random_target_e8_l30,0.09269570768112727,0.0
V2,60,random_target_e8_l30,0.007451682289951322,1.390039933251823e-07
LO2,60,random_target_e8_l30,0.14302724272434325,0.0
LO1,60,random_target_e8_l30,0.07022037211439493,0.0
V3,60,random_target_e8_l30,0.003553075830356259,0.012033884478020358
FFC,60,random_target_e8_l30,0.13279337162669042,0.0
LO3,60,random_target_e8_l30,0.10216326593262308,0.0
V1,61,random_target_e8_l30,0.007766781159178593,4.0360738876071535e-08
PIT,61,random_target_e8_l30,0.09093048568055348,0.0
V2,61,random_target_e8_l30,0.005117230060091323,0.0002984599551780152
LO2,61,random_target_e8_l30,0.14083217067210899,0.0
LO1,61,random_target_e8_l30,0.06999621586154836,0.0
V3,61,random_target_e8_l30,0.0023753639029234206,0.0931921862004539
FFC,61,random_target_e8_l30,0.12986994589054096,0.0
LO3,61,random_target_e8_l30,0.10173287267744492,0.0
V1,62,random_target_e8_l30,0.007081626106759303,5.585863572165271e-07
PIT,62,random_target_e8_l30,0.09145031275454292,0.0
V2,62,random_target_e8_l30,0.004688231572569508,0.0009215841583635921
LO2,62,random_target_e8_l30,0.14192523220644318,0.0
LO1,62,random_target_e8_l30,0.07000155160870808,0.0
V3,62,random_target_e8_l30,0.0019294502918030376,0.17267998082767502
FFC,62,random_target_e8_l30,0.13033608842724476,0.0
LO3,62,random_target_e8_l30,0.10154521735373424,0.0
V1,63,random_target_e8_l30,0.008851091709776914,3.9587957622005346e-10
PIT,63,random_target_e8_l30,0.09114158102690338,0.0
V2,63,random_target_e8_l30,0.0066874462748556865,2.28518759808705e-06
LO2,63,random_target_e8_l30,0.14032064922178777,0.0
LO1,63,random_target_e8_l30,0.07125926770239083,0.0
V3,63,random_target_e8_l30,0.003851021599185569,0.006494218198127951
FFC,63,random_target_e8_l30,0.1309152783443405,0.0
LO3,63,random_target_e8_l30,0.1022461170029996,0.0
V1,64,random_target_e8_l30,0.008582894602335557,1.31066400994731e-09
PIT,64,random_target_e8_l30,0.08928470046711705,0.0
V2,64,random_target_e8_l30,0.005929661919006249,2.7793153073116136e-05
LO2,64,random_target_e8_l30,0.13877336362620804,0.0
LO1,64,random_target_e8_l30,0.06986466072651384,0.0
V3,64,random_target_e8_l30,0.003212085036727704,0.02319840113055118
FFC,64,random_target_e8_l30,0.12816851658226233,0.0
LO3,64,random_target_e8_l30,0.10105858619417273,0.0
V1,65,random_target_e8_l30,0.007381813850300083,1.8166953227568697e-07
PIT,65,random_target_e8_l30,0.0902363515466931,0.0
V2,65,random_target_e8_l30,0.005196339574543257,0.0002401469317438033
LO2,65,random_target_e8_l30,0.13942170168946996,0.0
LO1,65,random_target_e8_l30,0.06978880001761502,0.0
V3,65,random_target_e8_l30,0.002434787348019426,0.0852886026091519
FFC,65,random_target_e8_l30,0.12880940181926198,0.0
LO3,65,random_target_e8_l30,0.10111652320558985,0.0
V1,66,random_target_e8_l30,0.008070014987315695,1.1731210635683291e-08
PIT,66,random_target_e8_l30,0.09137736373221754,0.0
V2,66,random_target_e8_l30,0.005520543438106735,9.55268473006189e-05
LO2,66,random_target_e8_l30,0.14141640232147346,0.0
LO1,66,random_target_e8_l30,0.06931736836145878,0.0
V3,66,random_target_e8_l30,0.002178407414753833,0.12365928725008793
FFC,66,random_target_e8_l30,0.13020537179195835,0.0
LO3,66,random_target_e8_l30,0.10114782052483622,0.0
V1,67,random_target_e8_l30,0.008213331648425923,6.441161885712046e-09
PIT,67,random_target_e8_l30,0.0927189691619818,0.0
V2,67,random_target_e8_l30,0.006135257866398714,1.4500481863187611e-05
LO2,67,random_target_e8_l30,0.14314265429698486,0.0
LO1,67,random_target_e8_l30,0.07108932783186526,0.0
V3,67,random_target_e8_l30,0.00277578718941798,0.04978633510513208
FFC,67,random_target_e8_l30,0.1323808524404772,0.0
LO3,67,random_target_e8_l30,0.1030874549675769,0.0
V1,68,random_target_e8_l30,0.009826314865336288,3.786503109306892e-12
PIT,68,random_target_e8_l30,0.09144055423447231,0.0
V2,68,random_target_e8_l30,0.007494199859501213,1.1797203008304361e-07
LO2,68,random_target_e8_l30,0.14124885012643806,0.0
LO1,68,random_target_e8_l30,0.07057022506050138,0.0
V3,68,random_target_e8_l30,0.0037081538943809426,0.008773609714279549
FFC,68,random_target_e8_l30,0.13084623668754328,0.0
LO3,68,random_target_e8_l30,0.10183437382719736,0.0
V1,69,random_target_e8_l30,0.00991360381699316,2.441350269156975e-12
PIT,69,random_target_e8_l30,0.09048864221482814,0.0
V2,69,random_target_e8_l30,0.007506585618855233,1.1244812400222873e-07
LO2,69,random_target_e8_l30,0.13967524829555905,0.0
LO1,69,random_target_e8_l30,0.07019170703428741,0.0
V3,69,random_target_e8_l30,0.0037752548513814025,0.007626428509583957
FFC,69,random_target_e8_l30,0.13022296265995958,0.0
LO3,69,random_target_e8_l30,0.1015372731481303,0.0
V1,70,random_target_e8_l30,0.008709487584955312,7.481312554361218e-10
PIT,70,random_target_e8_l30,0.09005734304787318,0.0
V2,70,random_target_e8_l30,0.006491237026382266,4.480723408121101e-06
LO2,70,random_target_e8_l30,0.13863843209837232,0.0
LO1,70,random_target_e8_l30,0.06964577364850877,0.0
V3,70,random_target_e8_l30,0.003280125795038146,0.020436300939296426
FFC,70,random_target_e8_l30,0.1296670909888302,0.0
LO3,70,random_target_e8_l30,0.10073945715466777,0.0
V1,71,random_target_e8_l30,0.008665207979776407,9.110454731510444e-10
PIT,71,random_target_e8_l30,0.09308704518942726,0.0
V2,71,random_target_e8_l30,0.006602117662634902,3.06960562047583e-06
LO2,71,random_target_e8_l30,0.1427157318414135,0.0
LO1,71,random_target_e8_l30,0.0706602495271796,0.0
V3,71,random_target_e8_l30,0.0029476367157423183,0.037228367508972
FFC,71,random_target_e8_l30,0.13279863736212205,0.0
LO3,71,random_target_e8_l30,0.10249114930325443,0.0
V1,72,random_target_e8_l30,0.009793356451169926,4.464633318767944e-12
PIT,72,random_target_e8_l30,0.09032273239278647,0.0
V2,72,random_target_e8_l30,0.0070801343218319795,5.616518925874283e-07
LO2,72,random_target_e8_l30,0.13976502297061044,0.0
LO1,72,random_target_e8_l30,0.06988154302242429,0.0
V3,72,random_target_e8_l30,0.003641006985303373,0.010073524416158823
FFC,72,random_target_e8_l30,0.1297914244922384,0.0
LO3,72,random_target_e8_l30,0.10127381817295178,0.0
V1,73,random_target_e8_l30,0.006766122362282166,1.7354155677604778e-06
PIT,73,random_target_e8_l30,0.089786638084796,0.0
V2,73,random_target_e8_l30,0.0043731443152665445,0.001996580307258608
LO2,73,random_target_e8_l30,0.13917354974868845,0.0
LO1,73,random_target_e8_l30,0.06912035344617047,0.0
V3,73,random_target_e8_l30,0.001383125147130249,0.32830878215457937
FFC,73,random_target_e8_l30,0.1286285815321688,0.0
LO3,73,random_target_e8_l30,0.10113746676684185,0.0
V1,74,random_target_e8_l30,0.009572318309185436,1.329376570086908e-11
PIT,74,random_target_e8_l30,0.08987075707656388,0.0
V2,74,random_target_e8_l30,0.007071721410561992,5.792459516777497e-07
LO2,74,random_target_e8_l30,0.13899520742814997,0.0
LO1,74,random_target_e8_l30,0.06910601763655892,0.0
V3,74,random_target_e8_l30,0.0031240971600290275,0.02724668954962502
FFC,74,random_target_e8_l30,0.12951153914987917,0.0
LO3,74,random_target_e8_l30,0.10065855701696762,0.0
V1,75,random_target_e8_l30,0.008573370766767533,1.366702585201098e-09
PIT,75,random_target_e8_l30,0.09183769872799581,0.0
V2,75,random_target_e8_l30,0.0062946629668649496,8.634906482124805e-06
LO2,75,random_target_e8_l30,0.14131032553412684,0.0
LO1,75,random_target_e8_l30,0.06934111587529462,0.0
V3,75,random_target_e8_l30,0.002336560427668387,0.09866314081651914
FFC,75,random_target_e8_l30,0.13095104370194197,0.0
LO3,75,random_target_e8_l30,0.10117150927343567,0.0
V1,76,random_target_e8_l30,0.008175896719835351,7.540413693854852e-09
PIT,76,random_target_e8_l30,0.09153548620710669,0.0
V2,76,random_target_e8_l30,0.005774171546356489,4.485438306235749e-05
LO2,76,random_target_e8_l30,0.1413728259932907,0.0
LO1,76,random_target_e8_l30,0.06983878597543881,0.0
V3,76,random_target_e8_l30,0.0021699122276829645,0.1251304893171711
FFC,76,random_target_e8_l30,0.13080264527669275,0.0
LO3,76,random_target_e8_l30,0.10181796712509719,0.0
V1,77,random_target_e8_l30,0.007199627467105294,3.610732700725284e-07
PIT,77,random_target_e8_l30,0.09108696738765612,0.0
V2,77,random_target_e8_l30,0.005087801911515536,0.0003233536511038519
LO2,77,random_target_e8_l30,0.14058394709407387,0.0
LO1,77,random_target_e8_l30,0.06937343529345667,0.0
V3,77,random_target_e8_l30,0.0016531928891999306,0.24264660853236872
FFC,77,random_target_e8_l30,0.1305264671068965,0.0
LO3,77,random_target_e8_l30,0.10153544257098769,0.0
V1,78,random_target_e8_l30,0.007778713628127566,3.8477748936021846e-08
PIT,78,random_target_e8_l30,0.09099536010966734,0.0
V2,78,random_target_e8_l30,0.005411516537350234,0.0001309714264546475
LO2,78,random_target_e8_l30,0.14090684035840786,0.0
LO1,78,random_target_e8_l30,0.06904781290775819,0.0
V3,78,random_target_e8_l30,0.0017294272802334371,0.2216032663653625
FFC,78,random_target_e8_l30,0.12998448632868287,0.0
LO3,78,random_target_e8_l30,0.10111096060180477,0.0
V1,79,random_target_e8_l30,0.007820361256102902,3.255014782558175e-08
PIT,79,random_target_e8_l30,0.09098316906027464,0.0
V2,79,random_target_e8_l30,0.005213523887666364,0.00022898098894381564
LO2,79,random_target_e8_l30,0.14107762583603728,0.0
LO1,79,random_target_e8_l30,0.0684748516616542,0.0
V3,79,random_target_e8_l30,0.001375174306890163,0.33109692360153176
FFC,79,random_target_e8_l30,0.13019843188843044,0.0
LO3,79,random_target_e8_l30,0.10118534902594438,0.0
V1,80,random_target_e8_l30,0.006969853247550116,8.392434684329113e-07
PIT,80,random_target_e8_l30,0.09023815909073642,0.0
V2,80,random_target_e8_l30,0.005005301857232484,0.0004038942572257759
LO2,80,random_target_e8_l30,0.1387308872138816,0.0
LO1,80,random_target_e8_l30,0.06836752055919183,0.0
V3,80,random_target_e8_l30,0.0013784992022840684,0.32992911628089505
FFC,80,random_target_e8_l30,0.12894299054555242,0.0
LO3,80,random_target_e8_l30,0.09989664632841977,0.0
V1,81,random_target_e8_l30,0.007604303276971965,7.682555135098817e-08
PIT,81,random_target_e8_l30,0.08975119207196175,0.0
V2,81,random_target_e8_l30,0.004867885423972743,0.0005808441415558142
LO2,81,random_target_e8_l30,0.13941989804944144,0.0
LO1,81,random_target_e8_l30,0.0675335334571036,0.0
V3,81,random_target_e8_l30,0.0010961038970046706,0.43853281213594053
FFC,81,random_target_e8_l30,0.12864805984922578,0.0
LO3,81,random_target_e8_l30,0.1000694923124834,0.0
V1,82,random_target_e8_l30,0.007502491680349934,1.1424568507715931e-07
PIT,82,random_target_e8_l30,0.0899376497342396,0.0
V2,82,random_target_e8_l30,0.004816121206101539,0.000664505266476077
LO2,82,random_target_e8_l30,0.13985214157125156,0.0
LO1,82,random_target_e8_l30,0.06792765611391162,0.0
V3,82,random_target_e8_l30,0.0009039001524239746,0.5229317066275823
FFC,82,random_target_e8_l30,0.1292155459377677,0.0
LO3,82,random_target_e8_l30,0.10052388602338554,0.0
V1,83,random_target_e8_l30,0.007497334127417916,1.1654986830919914e-07
PIT,83,random_target_e8_l30,0.09213937089079854,0.0
V2,83,random_target_e8_l30,0.005500332504803751,0.00010132498570259564
LO2,83,random_target_e8_l30,0.14182398406295987,0.0
LO1,83,random_target_e8_l30,0.0686882161580011,0.0
V3,83,random_target_e8_l30,0.0013007923596356581,0.35791924054873525
FFC,83,random_target_e8_l30,0.13178222312885457,0.0
LO3,83,random_target_e8_l30,0.10089066035132338,0.0
V1,84,random_target_e8_l30,0.007282836675964683,2.643708959003883e-07
PIT,84,random_target_e8_l30,0.08946914169488229,0.0
V2,84,random_target_e8_l30,0.0048642321715340765,0.00058641067979486
LO2,84,random_target_e8_l30,0.13912512348200348,0.0
LO1,84,random_target_e8_l30,0.0679886257804073,0.0
V3,84,random_target_e8_l30,0.0009216481864243005,0.5148036332070511
FFC,84,random_target_e8_l30,0.12858068459518654,0.0
LO3,84,random_target_e8_l30,0.10011237215790689,0.0
V1,85,random_target_e8_l30,0.006608351813073547,3.0044891614131384e-06
PIT,85,random_target_e8_l30,0.09130348043751753,0.0
V2,85,random_target_e8_l30,0.003910271293475803,0.0057167543931162515
LO2,85,random_target_e8_l30,0.1422162354779407,0.0
LO1,85,random_target_e8_l30,0.0677649069885808,0.0
V3,85,random_target_e8_l30,-3.7133192907112185e-05,0.9790627728790662
FFC,85,random_target_e8_l30,0.13041594653291116,0.0
LO3,85,random_target_e8_l30,0.10109231013169079,0.0
V1,86,random_target_e8_l30,0.0074403632393369775,1.4518805524958755e-07
PIT,86,random_target_e8_l30,0.09056717023298366,0.0
V2,86,random_target_e8_l30,0.004928492819133786,0.0004953836624672781
LO2,86,random_target_e8_l30,0.14037039421793465,0.0
LO1,86,random_target_e8_l30,0.067613766784671,0.0
V3,86,random_target_e8_l30,0.0007060146542433469,0.6177956669827088
FFC,86,random_target_e8_l30,0.12979452720791865,0.0
LO3,86,random_target_e8_l30,0.10017719623001355,0.0
V1,87,random_target_e8_l30,0.007799273297291797,3.5431362736834495e-08
PIT,87,random_target_e8_l30,0.09172581239448262,0.0
V2,87,random_target_e8_l30,0.005678223435657545,5.992027738793553e-05
LO2,87,random_target_e8_l30,0.1415903748043158,0.0
LO1,87,random_target_e8_l30,0.06887221486027668,0.0
V3,87,random_target_e8_l30,0.0011262853555451947,0.4260297271599919
FFC,87,random_target_e8_l30,0.1315326915930155,0.0
LO3,87,random_target_e8_l30,0.10133526070685121,0.0
V1,88,random_target_e8_l30,0.00831158149685461,4.245746567971651e-09
PIT,88,random_target_e8_l30,0.08906975071805302,0.0
V2,88,random_target_e8_l30,0.005869425757942553,3.3501117789704514e-05
LO2,88,random_target_e8_l30,0.13756617521049422,0.0
LO1,88,random_target_e8_l30,0.06742673463729411,0.0
V3,88,random_target_e8_l30,0.0016038689575327391,0.2569886809970077
FFC,88,random_target_e8_l30,0.12828859543382803,0.0
LO3,88,random_target_e8_l30,0.09919834514655879,0.0
V1,89,random_target_e8_l30,0.007455527960536807,1.3696153022621462e-07
PIT,89,random_target_e8_l30,0.09098451014747855,0.0
V2,89,random_target_e8_l30,0.00547749006817257,0.00010827749311982023
LO2,89,random_target_e8_l30,0.13997773036125244,0.0
LO1,89,random_target_e8_l30,0.06803527751566993,0.0
V3,89,random_target_e8_l30,0.001165302792087991,0.41017845688085885
FFC,89,random_target_e8_l30,0.1303284541321975,0.0
LO3,89,random_target_e8_l30,0.10012434198794105,0.0
V1,90,random_target_e8_l30,0.009447787230857282,2.4324237043484135e-11
PIT,90,random_target_e8_l30,0.09086842351063246,0.0
V2,90,random_target_e8_l30,0.007029854347332772,6.750043533788667e-07
LO2,90,random_target_e8_l30,0.14040095914697737,0.0
LO1,90,random_target_e8_l30,0.06845999507016924,0.0
V3,90,random_target_e8_l30,0.0022918911208281226,0.10527539278973101
FFC,90,random_target_e8_l30,0.1307595986064523,0.0
LO3,90,random_target_e8_l30,0.10046306224630093,0.0
V1,91,random_target_e8_l30,0.008226952217947284,6.081242519377355e-09
PIT,91,random_target_e8_l30,0.08909846189818361,0.0
V2,91,random_target_e8_l30,0.005525188774258792,9.423920156061827e-05
LO2,91,random_target_e8_l30,0.13836550801456832,0.0
LO1,91,random_target_e8_l30,0.06680930435559977,0.0
V3,91,random_target_e8_l30,0.0010845173609252718,0.4433881563063351
FFC,91,random_target_e8_l30,0.12811046247062835,0.0
LO3,91,random_target_e8_l30,0.09917782177276048,0.0
V1,92,random_target_e8_l30,0.007453937656647253,1.3780260712863266e-07
PIT,92,random_target_e8_l30,0.09198855815262973,0.0
V2,92,random_target_e8_l30,0.005128400547165131,0.0002894897156314479
LO2,92,random_target_e8_l30,0.14194080693463723,0.0
LO1,92,random_target_e8_l30,0.06906903048405186,0.0
V3,92,random_target_e8_l30,0.0010729207182405588,0.4482783462209713
